step,time_sec,ipc_active_samples,ipc_solver_time_sec,ipc_energy_main,ipc_energy_sub0,ipc_ls_active_samples,ipc_ls_solver_time_sec,ipc_ls_energy_main,ipc_ls_energy_sub0,penalty_active_samples,penalty_solver_time_sec,penalty_energy_main,penalty_energy_sub0
180.0,0.18,163.0,0.129802,-1354.56,175.474,163.0,0.100941,-1354.56,175.474,126.0,0.062013,-1570.32,0.312839
181.0,0.181,180.0,0.034499,-1336.15,206.219,180.0,0.258457,-1336.15,206.219,145.0,0.15897,-1585.87,0.439736
182.0,0.182,199.0,0.050915,-1314.87,239.39,199.0,0.095535,-1314.87,239.39,170.0,0.069028,-1601.07,0.60521
183.0,0.183,214.0,0.043299,-1290.64,274.968,214.0,0.0818,-1290.64,274.968,200.0,0.125522,-1615.83,0.817594
184.0,0.184,238.0,0.020871,-1263.72,312.882,238.0,0.042539,-1263.72,312.882,230.0,0.016656,-1630.05,1.08606
185.0,0.185,264.0,0.016278,-1234.03,352.997,264.0,0.069285,-1234.03,352.997,256.0,0.048698,-1643.64,1.41983
186.0,0.186,307.0,0.034756,-1200.81,394.962,307.0,0.13997,-1200.81,394.962,287.0,0.070685,-1656.51,1.82859
187.0,0.187,359.0,0.110537,-1161.27,438.635,359.0,0.078028,-1161.27,438.635,306.0,0.067874,-1668.57,2.32253
188.0,0.188,408.0,0.133276,-1116.3,485.032,408.0,0.149569,-1116.3,485.032,343.0,0.181985,-1679.76,2.9131
189.0,0.189,452.0,0.119825,-1067.91,534.472,452.0,0.158979,-1067.91,534.472,366.0,0.026457,-1689.94,3.6128
190.0,0.19,483.0,0.070699,-1013.32,586.299,483.0,0.061647,-1013.32,586.298,407.0,0.015318,-1699.08,4.43485
191.0,0.191,493.0,0.098282,-957.868,639.626,493.0,0.060049,-957.868,639.626,445.0,0.166706,-1706.99,5.39252
192.0,0.192,494.0,0.085,-905.318,692.371,494.0,0.060268,-905.318,692.371,479.0,0.050698,-1713.59,6.49911
193.0,0.193,489.0,0.13629,-855.283,743.422,489.0,0.065975,-855.283,743.422,517.0,0.022216,-1718.76,7.76813
194.0,0.194,484.0,0.019652,-807.433,793.552,484.0,0.272742,-807.433,793.552,550.0,0.094153,-1722.4,9.21602
195.0,0.195,479.0,0.146616,-760.643,844.057,479.0,0.100508,-760.643,844.057,586.0,0.225863,-1724.41,10.8598
196.0,0.196,468.0,0.019666,-713.664,895.694,468.0,0.070212,-713.664,895.694,611.0,0.116339,-1724.68,12.7188
197.0,0.197,463.0,0.064365,-665.674,948.641,463.0,0.081571,-665.674,948.64,628.0,0.021626,-1723.18,14.8108
198.0,0.198,454.0,0.109001,-616.215,1002.65,454.0,0.190505,-616.215,1002.65,642.0,0.020917,-1719.9,17.1557
199.0,0.199,442.0,0.020541,-565.228,1057.14,442.0,0.085363,-565.228,1057.14,648.0,0.114295,-1714.83,19.7738
200.0,0.2,430.0,0.017689,-513.121,1111.26,430.0,0.169538,-513.121,1111.26,653.0,0.02248,-1708.02,22.6877
201.0,0.201,413.0,0.121486,-460.68,1164.04,413.0,0.098382,-460.68,1164.04,657.0,0.020331,-1699.5,25.924
202.0,0.202,406.0,0.021665,-408.845,1214.58,406.0,0.093103,-408.845,1214.58,662.0,0.020909,-1689.29,29.5139
203.0,0.203,395.0,0.085465,-358.535,1262.18,395.0,0.174295,-358.535,1262.18,669.0,0.096132,-1677.44,33.4938
204.0,0.20400000000000001,390.0,0.017694,-310.474,1306.3,390.0,0.432407,-310.474,1306.3,675.0,0.020065,-1663.95,37.9031
205.0,0.20500000000000002,387.0,0.024046,-265.236,1346.52,387.0,0.152847,-265.236,1346.52,682.0,0.12408,-1648.85,42.7843
206.0,0.20600000000000002,385.0,0.015823,-223.308,1382.51,385.0,0.058631,-223.308,1382.51,691.0,0.240267,-1632.15,48.1808
207.0,0.20700000000000002,384.0,0.037164,-185.101,1414.02,384.0,0.103215,-185.101,1414.02,701.0,0.125869,-1613.87,54.1356
208.0,0.20800000000000002,385.0,0.0854,-150.916,1440.94,385.0,0.115664,-150.916,1440.94,708.0,0.032847,-1594.02,60.6867
209.0,0.209,389.0,0.25031,-120.905,1463.26,389.0,0.185393,-120.905,1463.26,714.0,0.032638,-1572.6,67.8668
210.0,0.21,392.0,0.02925,-95.0904,1480.98,392.0,0.253737,-95.0904,1480.98,721.0,0.10639,-1549.65,75.702
211.0,0.211,400.0,0.117878,-73.4399,1494.11,400.0,0.169977,-73.4399,1494.11,721.0,0.036945,-1525.17,84.2072
212.0,0.212,407.0,0.01715,-55.9547,1502.54,407.0,0.072259,-55.9547,1502.54,721.0,0.141184,-1499.2,93.3881
213.0,0.213,414.0,0.033318,-42.7273,1506.09,414.0,0.052999,-42.7273,1506.09,721.0,0.057283,-1471.79,103.241
214.0,0.214,424.0,0.134152,-33.9404,1504.53,424.0,0.162329,-33.9404,1504.52,721.0,0.027714,-1442.98,113.753
215.0,0.215,440.0,0.025434,-29.7964,1497.66,440.0,0.327174,-29.7964,1497.66,721.0,0.089662,-1412.8,124.902
216.0,0.216,448.0,0.09705,-30.4635,1485.38,448.0,0.160539,-30.4634,1485.38,721.0,0.028213,-1381.32,136.659
217.0,0.217,463.0,0.076836,-36.1282,1467.67,463.0,0.236323,-36.1282,1467.67,721.0,0.087936,-1348.58,148.984
218.0,0.218,469.0,0.079033,-46.9347,1444.65,469.0,0.054475,-46.9347,1444.65,721.0,0.031194,-1314.65,161.833
219.0,0.219,471.0,0.016637,-62.888,1416.57,471.0,0.064059,-62.888,1416.57,721.0,0.14684,-1279.6,175.154
220.0,0.22,472.0,0.021047,-83.8202,1383.75,472.0,0.049369,-83.8201,1383.75,721.0,0.026371,-1243.5,188.89
221.0,0.221,472.0,0.170773,-109.439,1346.66,472.0,0.070797,-109.439,1346.66,722.0,0.037366,-1206.42,202.981
222.0,0.222,469.0,0.017791,-139.307,1305.8,469.0,0.199062,-139.307,1305.8,722.0,0.125137,-1168.45,217.358
223.0,0.223,463.0,0.038849,-172.88,1261.74,463.0,0.311174,-172.88,1261.74,723.0,0.03043,-1129.68,231.951
224.0,0.224,457.0,0.045905,-209.548,1215.01,457.0,0.175441,-209.548,1215.01,724.0,0.162976,-1090.19,246.686
225.0,0.225,444.0,0.018722,-248.697,1166.09,444.0,0.158695,-248.697,1166.09,727.0,0.316723,-1050.08,261.487
226.0,0.226,431.0,0.019137,-289.76,1115.39,431.0,0.271481,-289.759,1115.39,727.0,0.029635,-1009.46,276.274
227.0,0.227,419.0,0.050008,-332.254,1063.23,419.0,0.089637,-332.254,1063.23,730.0,0.149503,-968.421,290.969
228.0,0.228,409.0,0.071647,-375.786,1009.93,409.0,0.070013,-375.786,1009.93,731.0,0.218198,-927.074,305.492
229.0,0.229,393.0,0.022394,-420.016,955.789,393.0,0.101946,-420.016,955.789,734.0,0.045377,-885.528,319.766
230.0,0.23,384.0,0.020187,-464.615,901.163,384.0,0.07712,-464.615,901.163,737.0,0.201069,-843.893,333.714
231.0,0.231,372.0,0.113932,-509.237,846.435,372.0,0.069778,-509.237,846.435,740.0,0.027872,-802.277,347.263
232.0,0.232,359.0,0.018747,-553.515,792.019,359.0,0.246453,-553.515,792.019,742.0,0.226695,-760.791,360.343
233.0,0.233,346.0,0.018168,-597.063,738.322,346.0,0.057881,-597.063,738.322,745.0,0.178166,-719.548,372.886
234.0,0.234,330.0,0.084512,-639.512,685.73,330.0,0.10694,-639.512,685.73,747.0,0.028218,-678.655,384.83
235.0,0.23500000000000001,317.0,0.173908,-680.517,634.594,317.0,0.084969,-680.516,634.594,751.0,0.057054,-638.22,396.118
236.0,0.23600000000000002,304.0,0.020137,-719.761,585.221,304.0,0.067278,-719.761,585.221,755.0,0.077024,-598.348,406.699
237.0,0.23700000000000002,293.0,0.112095,-756.969,537.869,293.0,0.04642,-756.969,537.869,759.0,0.148471,-559.139,416.531
238.0,0.23800000000000002,283.0,0.023535,-791.906,492.751,283.0,0.1432,-791.906,492.751,762.0,0.124179,-520.692,425.575
239.0,0.23900000000000002,274.0,0.08676,-824.379,450.037,274.0,0.083377,-824.379,450.037,769.0,0.062608,-483.102,433.806
240.0,0.24,259.0,0.060872,-854.233,409.852,259.0,0.097093,-854.233,409.852,773.0,0.033065,-446.454,441.204
241.0,0.241,250.0,0.019306,-881.368,372.287,250.0,0.395619,-881.367,372.287,776.0,0.031643,-410.835,447.757
242.0,0.242,240.0,0.043724,-905.703,337.417,240.0,0.138327,-905.703,337.417,781.0,0.138543,-376.323,453.463
243.0,0.243,229.0,0.025085,-927.184,305.303,229.0,0.076546,-927.184,305.303,785.0,0.0299,-342.992,458.331
244.0,0.244,220.0,0.097125,-945.775,275.983,220.0,0.112891,-945.774,275.983,791.0,0.032049,-310.911,462.378
245.0,0.245,210.0,0.112958,-961.461,249.483,210.0,0.146794,-961.46,249.483,795.0,0.093663,-280.141,465.628
246.0,0.246,198.0,0.067678,-974.242,225.802,198.0,0.102352,-974.242,225.802,797.0,0.255105,-250.742,468.111
247.0,0.247,188.0,0.014654,-984.142,204.911,188.0,0.091996,-984.141,204.911,802.0,0.033879,-222.77,469.865
248.0,0.248,176.0,0.079834,-991.208,186.742,176.0,0.292241,-991.208,186.742,807.0,0.031509,-196.272,470.932
249.0,0.249,164.0,0.016804,-995.522,171.19,164.0,0.105558,-995.521,171.19,809.0,0.075234,-171.297,471.359
250.0,0.25,155.0,0.013595,-997.199,158.105,155.0,0.097774,-997.198,158.105,814.0,0.127999,-147.888,471.193
251.0,0.251,142.0,0.032388,-996.395,147.294,142.0,0.078491,-996.395,147.294,816.0,0.112976,-126.088,470.485
252.0,0.252,134.0,0.147938,-993.302,138.532,134.0,0.112101,-993.302,138.532,817.0,0.154287,-105.936,469.284
253.0,0.253,129.0,0.020638,-988.136,131.558,129.0,0.052598,-988.136,131.558,817.0,0.134679,-87.4719,467.637
254.0,0.254,118.0,0.052149,-981.154,126.087,118.0,0.056866,-981.154,126.087,817.0,0.06818,-70.7317,465.594
255.0,0.255,113.0,0.01819,-972.625,121.819,113.0,0.155997,-972.625,121.819,817.0,0.027207,-55.7508,463.198
256.0,0.256,106.0,0.090042,-962.833,118.439,106.0,0.333389,-962.833,118.439,817.0,0.084211,-42.5629,460.495
257.0,0.257,97.0,0.02061,-952.088,115.622,97.0,0.064849,-952.087,115.622,817.0,0.156164,-31.1995,457.524
258.0,0.258,89.0,0.020104,-940.716,113.041,89.0,0.086919,-940.716,113.041,817.0,0.032505,-21.6901,454.325
259.0,0.259,78.0,0.176297,-929.068,110.385,78.0,0.040045,-929.068,110.385,817.0,0.196023,-14.0613,450.933
260.0,0.26,69.0,0.065112,-917.491,107.385,69.0,0.058474,-917.49,107.385,817.0,0.029864,-8.33686,447.381
261.0,0.261,61.0,0.059864,-906.265,103.832,61.0,0.237837,-906.265,103.832,817.0,0.204845,-4.53719,443.7
262.0,0.262,53.0,0.062413,-895.609,99.5781,53.0,0.119479,-895.609,99.5781,817.0,0.03328,-2.67859,439.916
263.0,0.263,48.0,0.07716,-885.678,94.5413,48.0,0.075123,-885.678,94.5413,817.0,0.14922,-2.77299,436.056
264.0,0.264,38.0,0.015342,-876.586,88.7133,38.0,0.037113,-876.586,88.7133,817.0,0.119698,-4.82745,432.14
265.0,0.265,31.0,0.056535,-868.379,82.1621,31.0,0.041764,-868.379,82.1621,817.0,0.057978,-8.8439,428.186
266.0,0.266,26.0,0.017414,-861.017,75.0233,26.0,0.170199,-861.017,75.0233,817.0,0.031772,-14.8187,424.211
267.0,0.267,20.0,0.013918,-854.383,67.4864,20.0,0.063756,-854.383,67.4864,817.0,0.209568,-22.7422,420.226
268.0,0.268,18.0,0.026829,-848.285,59.785,18.0,0.229601,-848.284,59.785,817.0,0.196391,-32.5989,416.238
269.0,0.269,16.0,0.020628,-842.485,52.1729,16.0,0.045722,-842.485,52.1729,817.0,0.127887,-44.3669,412.255
270.0,0.27,10.0,0.016258,-836.732,44.8949,10.0,0.02451,-836.732,44.8949,817.0,0.032715,-58.0179,408.276
271.0,0.271,10.0,0.015522,-830.762,38.1765,10.0,0.019111,-830.762,38.1765,817.0,0.10016,-73.5173,404.302
272.0,0.272,8.0,0.017994,-824.337,32.2086,8.0,0.018583,-824.336,32.2086,817.0,0.15563,-90.8237,400.325
273.0,0.273,8.0,0.029094,-817.255,27.1367,8.0,0.011933,-817.255,27.1367,817.0,0.035011,-109.889,396.339
274.0,0.274,7.0,0.016567,-809.371,23.0519,7.0,0.012073,-809.371,23.0519,817.0,0.084102,-130.66,392.333
275.0,0.275,4.0,0.015756,-800.599,19.9905,4.0,0.014007,-800.598,19.9905,815.0,0.095353,-153.076,388.292
276.0,0.276,4.0,0.012306,-790.899,17.9447,4.0,0.009467,-790.899,17.9447,813.0,0.082172,-177.07,384.204
277.0,0.277,3.0,0.031404,-780.272,16.8676,3.0,0.046876,-780.272,16.8676,809.0,0.03013,-202.572,380.05
278.0,0.278,3.0,0.013164,-768.759,16.678,3.0,0.010434,-768.759,16.678,804.0,0.029695,-229.506,375.816
279.0,0.279,2.0,0.018538,-756.447,17.2674,2.0,0.012579,-756.447,17.2674,798.0,0.038846,-257.793,371.483
280.0,0.28,2.0,0.015219,-743.444,18.5054,2.0,0.013184,-743.444,18.5054,795.0,0.127356,-287.349,367.031
281.0,0.281,1.0,0.014764,-729.892,20.2486,1.0,0.018428,-729.892,20.2485,789.0,0.039401,-318.087,362.443
282.0,0.28200000000000003,0.0,0.046282,-715.949,22.3539,0.0,0.009353,-715.948,22.3539,782.0,0.028578,-349.919,357.698
283.0,0.28300000000000003,0.0,0.160192,-701.758,24.6905,0.0,0.049569,-701.758,24.6905,778.0,0.097719,-382.755,352.777
284.0,0.28400000000000003,0.0,0.012809,-687.453,27.1457,0.0,0.059441,-687.453,27.1457,774.0,0.059299,-416.502,347.661
285.0,0.28500000000000003,0.0,0.059813,-673.146,29.6291,0.0,0.053246,-673.146,29.6291,765.0,0.029072,-451.067,342.335
286.0,0.28600000000000003,0.0,0.011003,-658.927,32.0736,0.0,0.052842,-658.927,32.0736,760.0,0.037503,-486.36,336.782
287.0,0.28700000000000003,0.0,0.092293,-644.861,34.4341,0.0,0.052387,-644.861,34.434,755.0,0.170011,-522.287,330.987
288.0,0.28800000000000003,0.0,0.014628,-630.992,36.6837,0.0,0.06814,-630.992,36.6836,753.0,0.11464,-558.755,324.936
289.0,0.289,0.0,0.0241,-617.346,38.8082,0.0,0.056088,-617.346,38.8082,750.0,0.091116,-595.671,318.615
290.0,0.29,0.0,0.011075,-603.933,40.7999,0.0,0.085467,-603.933,40.7999,747.0,0.11251,-632.942,312.011
291.0,0.291,0.0,0.017599,-590.761,42.6515,0.0,0.027837,-590.761,42.6515,745.0,0.062543,-670.478,305.116
292.0,0.292,0.0,0.111151,-577.835,44.3516,0.0,0.010366,-577.835,44.3516,741.0,0.031961,-708.191,297.923
293.0,0.293,0.0,0.013584,-565.166,45.882,0.0,0.012288,-565.166,45.8819,739.0,0.264315,-745.993,290.427
294.0,0.294,0.0,0.011688,-552.771,47.2163,0.0,0.010565,-552.771,47.2163,737.0,0.032603,-783.8,282.626
295.0,0.295,0.0,0.009717,-540.678,48.3209,0.0,0.039302,-540.678,48.3209,734.0,0.378062,-821.529,274.523
296.0,0.296,0.0,0.015603,-528.919,49.1564,0.0,0.032787,-528.919,49.1564,733.0,0.038727,-859.097,266.124
297.0,0.297,0.0,0.012381,-517.536,49.6804,0.0,0.011404,-517.536,49.6804,730.0,0.029116,-896.427,257.436
298.0,0.298,0.0,0.049374,-506.57,49.8508,0.0,0.009106,-506.57,49.8508,729.0,0.129253,-933.439,248.474
299.0,0.299,0.0,0.022205,-496.065,49.6297,0.0,0.086397,-496.065,49.6297,725.0,0.034146,-970.058,239.254
300.0,0.3,0.0,0.066281,-486.06,48.9872,0.0,0.010215,-486.06,48.9871,725.0,0.028357,-1006.21,229.795
301.0,0.301,0.0,0.032566,-476.585,47.9052,0.0,0.037038,-476.585,47.9051,724.0,0.029168,-1041.82,220.122
302.0,0.302,0.0,0.147666,-467.658,46.3806,0.0,0.00917,-467.658,46.3806,722.0,0.031032,-1076.81,210.263
303.0,0.303,0.0,0.010776,-459.283,44.4279,0.0,0.014029,-459.283,44.4279,722.0,0.027793,-1111.12,200.248
304.0,0.304,0.0,0.012357,-451.445,42.0796,0.0,0.011404,-451.445,42.0796,721.0,0.129117,-1144.66,190.112
305.0,0.305,0.0,0.010131,-444.112,39.3863,0.0,0.062344,-444.111,39.3862,721.0,0.079894,-1177.37,179.892
306.0,0.306,0.0,0.05547,-437.231,36.415,0.0,0.012948,-437.231,36.415,721.0,0.090379,-1209.17,169.627
307.0,0.307,0.0,0.019787,-430.735,33.2466,0.0,0.282285,-430.735,33.2466,721.0,0.029763,-1239.98,159.359
308.0,0.308,0.0,0.151807,-424.542,29.9721,0.0,0.019941,-424.542,29.9721,721.0,0.049533,-1269.75,149.133
309.0,0.309,0.0,0.010532,-418.56,26.6885,0.0,0.009093,-418.56,26.6885,721.0,0.177529,-1298.39,138.994
310.0,0.31,0.0,0.049868,-412.691,23.4948,0.0,0.012,-412.69,23.4948,721.0,0.177966,-1325.83,128.989
311.0,0.311,0.0,0.055016,-406.833,20.4874,0.0,0.008922,-406.833,20.4874,721.0,0.026765,-1352.01,119.162
312.0,0.312,0.0,0.0256,-400.891,17.7563,0.0,0.009034,-400.891,17.7563,721.0,0.125593,-1376.85,109.559
313.0,0.313,0.0,0.021098,-394.772,15.3809,0.0,0.055726,-394.772,15.3809,720.0,0.029161,-1400.29,100.227
314.0,0.314,0.0,0.01249,-388.398,13.4278,0.0,0.036642,-388.397,13.4278,713.0,0.020439,-1422.27,91.2077
315.0,0.315,0.0,0.040118,-381.699,11.9475,0.0,0.044372,-381.699,11.9475,702.0,0.145212,-1442.75,82.5468
316.0,0.316,0.0,0.009718,-374.626,10.9734,0.0,0.096927,-374.626,10.9734,694.0,0.020966,-1461.7,74.2834
317.0,0.317,0.0,0.010743,-367.146,10.5208,0.0,0.014281,-367.146,10.5208,687.0,0.02385,-1479.06,66.4517
318.0,0.318,0.0,0.019981,-359.242,10.587,0.0,0.047891,-359.242,10.587,680.0,0.127712,-1494.82,59.0809
319.0,0.319,0.0,0.011429,-350.918,11.1526,0.0,0.066005,-350.917,11.1526,674.0,0.029694,-1508.95,52.195
320.0,0.32,0.0,0.014206,-342.193,12.1826,0.0,0.009318,-342.193,12.1826,669.0,0.076642,-1521.41,45.8133
321.0,0.321,0.0,0.012787,-333.103,13.6295,0.0,0.012879,-333.103,13.6295,663.0,0.021145,-1532.19,39.9496
322.0,0.322,0.0,0.009443,-323.696,15.4353,0.0,0.070336,-323.696,15.4353,657.0,0.130612,-1541.27,34.6127
323.0,0.323,0.0,0.012248,-314.031,17.5343,0.0,0.009309,-314.031,17.5343,652.0,0.09376,-1548.66,29.806
324.0,0.324,0.0,0.009907,-304.173,19.856,0.0,0.067172,-304.173,19.856,648.0,0.020091,-1554.33,25.5277
325.0,0.325,0.0,0.289064,-294.195,22.3269,0.0,0.01511,-294.194,22.3269,641.0,0.178341,-1558.3,21.7702
326.0,0.326,0.0,0.053667,-284.168,24.8725,0.0,0.048119,-284.168,24.8725,635.0,0.251154,-1560.58,18.5205
327.0,0.327,0.0,0.019416,-274.169,27.4191,0.0,0.008967,-274.168,27.419,623.0,0.13022,-1561.18,15.7606
328.0,0.328,0.0,0.019166,-264.27,29.894,0.0,0.008673,-264.27,29.894,606.0,0.089643,-1560.14,13.4677
329.0,0.329,0.0,0.097334,-254.545,32.2275,0.0,0.01274,-254.545,32.2275,588.0,0.018342,-1557.51,11.6144
330.0,0.33,0.0,0.010023,-245.064,34.3528,0.0,0.013806,-245.064,34.3527,562.0,0.239407,-1553.35,10.1696
331.0,0.331,0.0,0.018486,-235.894,36.2069,0.0,0.05615,-235.894,36.2069,536.0,0.027788,-1547.74,9.09876
332.0,0.332,0.0,0.038162,-227.097,37.7322,0.0,0.026464,-227.097,37.7322,504.0,0.023496,-1540.75,8.36431
333.0,0.333,0.0,0.042054,-218.732,38.8772,0.0,0.019958,-218.732,38.8772,469.0,0.018917,-1532.51,7.92653
334.0,0.334,0.0,0.049972,-210.85,39.5983,0.0,0.009137,-210.85,39.5983,434.0,0.315433,-1523.1,7.74437
335.0,0.335,0.0,0.009606,-203.496,39.8612,0.0,0.056646,-203.496,39.8612,402.0,0.124953,-1512.65,7.77683
336.0,0.336,0.0,0.009999,-196.704,39.6429,0.0,0.068608,-196.704,39.6429,370.0,0.022448,-1501.26,7.98375
337.0,0.337,0.0,0.053115,-190.498,38.9334,0.0,0.031426,-190.498,38.9333,340.0,0.160964,-1489.05,8.32625
338.0,0.338,0.0,0.067979,-184.887,37.7366,0.0,0.171298,-184.887,37.7366,313.0,0.014386,-1476.12,8.76712
339.0,0.339,0.0,0.016729,-179.868,36.0721,0.0,0.025825,-179.868,36.0721,286.0,0.095706,-1462.55,9.27122
340.0,0.34,0.0,0.120279,-175.422,33.975,0.0,0.046401,-175.422,33.975,262.0,0.087967,-1448.44,9.80585
341.0,0.341,0.0,0.010766,-171.512,31.496,0.0,0.034103,-171.512,31.496,235.0,0.114938,-1433.89,10.341
342.0,0.342,0.0,0.046263,-168.089,28.7006,0.0,0.051776,-168.089,28.7006,213.0,0.015649,-1418.98,10.8493
343.0,0.343,0.0,0.205682,-165.085,25.6672,0.0,0.020091,-165.085,25.6672,187.0,0.129145,-1403.8,11.3061
344.0,0.34400000000000003,0.0,0.052175,-162.422,22.4847,0.0,0.011331,-162.422,22.4847,157.0,0.017893,-1388.42,11.6892
345.0,0.34500000000000003,0.0,0.061038,-160.01,19.2501,0.0,0.009429,-160.01,19.2501,136.0,0.014633,-1372.93,11.9793
346.0,0.34600000000000003,0.0,0.018864,-157.752,16.0642,0.0,0.009263,-157.751,16.0642,114.0,0.032675,-1357.38,12.1602
347.0,0.34700000000000003,0.0,0.015784,-155.544,13.0286,0.0,0.043975,-155.544,13.0286,99.0,0.066632,-1341.84,12.2195
348.0,0.34800000000000003,0.0,0.02688,-153.284,10.2415,0.0,0.009196,-153.284,10.2415,85.0,0.017319,-1326.34,12.1494
349.0,0.34900000000000003,0.0,0.029117,-150.874,7.79355,0.0,0.036809,-150.874,7.79354,72.0,0.080153,-1310.93,11.9469
350.0,0.35000000000000003,0.0,0.025748,-148.222,5.76456,0.0,0.046797,-148.222,5.76456,61.0,0.017764,-1295.63,11.6139
351.0,0.35100000000000003,0.0,0.06062,-145.247,4.22015,0.0,0.011115,-145.247,4.22015,50.0,0.013614,-1280.46,11.1572
352.0,0.352,0.0,0.011606,-141.883,3.20904,0.0,0.053678,-141.883,3.20904,42.0,0.0342,-1265.43,10.588
353.0,0.353,0.0,0.248919,-138.08,2.76109,0.0,0.009683,-138.08,2.76109,36.0,0.010918,-1250.55,9.92111
354.0,0.354,0.0,0.023264,-133.81,2.88609,0.0,0.009833,-133.81,2.88609,29.0,0.015338,-1235.81,9.17404
355.0,0.355,0.0,0.051082,-129.061,3.57333,0.0,0.028251,-129.061,3.57332,23.0,0.055862,-1221.21,8.36647
356.0,0.356,0.0,0.046455,-123.845,4.79204,0.0,0.017005,-123.845,4.79203,18.0,0.061997,-1206.74,7.51933
357.0,0.357,0.0,0.042308,-118.193,6.49263,0.0,0.016478,-118.193,6.49263,15.0,0.014314,-1192.37,6.65421
358.0,0.358,0.0,0.013071,-112.155,8.60866,0.0,0.016551,-112.155,8.60865,11.0,0.020092,-1178.1,5.79282
359.0,0.359,0.0,0.150972,-105.798,11.0594,0.0,0.012238,-105.798,11.0593,8.0,0.010873,-1163.91,4.95656
360.0,0.36,0.0,0.058824,-99.2033,13.7528,0.0,0.019743,-99.2032,13.7528,5.0,0.02624,-1149.79,4.16602
361.0,0.361,0.0,0.069914,-92.4643,16.5894,0.0,0.09122,-92.4643,16.5894,4.0,0.017354,-1135.7,3.44056
362.0,0.362,0.0,0.02625,-85.6813,19.4654,0.0,0.009637,-85.6812,19.4654,2.0,0.010019,-1121.65,2.79781
363.0,0.363,0.0,0.012158,-78.9587,22.2772,0.0,0.013254,-78.9586,22.2772,2.0,0.045316,-1107.6,2.25324
364.0,0.364,0.0,0.011329,-72.4012,24.9244,0.0,0.012044,-72.4011,24.9244,0.0,0.010944,-1093.56,1.81971
365.0,0.365,0.0,0.07904,-66.1099,27.3137,0.0,0.042705,-66.1098,27.3137,0.0,0.054623,-1079.5,1.50719
366.0,0.366,0.0,0.12042,-60.1787,29.3621,0.0,0.033338,-60.1786,29.3621,0.0,0.01042,-1065.41,1.32244
367.0,0.367,0.0,0.02252,-54.6912,30.9993,0.0,0.009046,-54.6912,30.9993,0.0,0.014123,-1051.29,1.26886
368.0,0.368,0.0,0.124423,-49.7182,32.1703,0.0,0.037946,-49.7182,32.1703,0.0,0.010721,-1037.14,1.34639
369.0,0.369,0.0,0.034096,-45.315,32.8368,0.0,0.019956,-45.3149,32.8368,0.0,0.011035,-1022.95,1.55148
370.0,0.37,0.0,0.013844,-41.52,32.978,0.0,0.01964,-41.52,32.978,0.0,0.010165,-1008.74,1.87713
371.0,0.371,0.0,0.011195,-38.3539,32.5914,0.0,0.009493,-38.3539,32.5914,0.0,0.011847,-994.494,2.31296
372.0,0.372,0.0,0.011329,-35.8192,31.6921,0.0,0.040415,-35.8192,31.6921,0.0,0.01122,-980.238,2.84541
373.0,0.373,0.0,0.071638,-33.9003,30.3123,0.0,0.014503,-33.9002,30.3123,0.0,0.007203,-965.983,3.45788
374.0,0.374,0.0,0.010745,-32.5646,28.4997,0.0,0.012347,-32.5645,28.4997,0.0,0.013076,-951.743,4.13114
375.0,0.375,0.0,0.051319,-31.7639,26.3158,0.0,0.044417,-31.7638,26.3158,0.0,0.082125,-937.54,4.84369
376.0,0.376,0.0,0.01476,-31.4361,23.8332,0.0,0.041757,-31.4361,23.8332,0.0,0.070987,-923.395,5.5724
377.0,0.377,0.0,0.024034,-31.5077,21.1337,0.0,0.065027,-31.5077,21.1337,0.0,0.009985,-909.33,6.29319
378.0,0.378,0.0,0.012124,-31.8963,18.305,0.0,0.030371,-31.8963,18.305,0.0,0.025217,-895.37,6.98184
379.0,0.379,0.0,0.06548,-32.5134,15.4377,0.0,0.049443,-32.5134,15.4377,0.0,0.16668,-881.54,7.61488
380.0,0.38,0.0,0.010592,-33.2676,12.6227,0.0,0.186996,-33.2675,12.6227,0.0,0.088623,-867.863,8.17053
381.0,0.381,0.0,0.066491,-34.0672,9.94753,0.0,0.012985,-34.0672,9.94753,0.0,0.077598,-854.362,8.62952
382.0,0.382,0.0,0.106625,-34.8239,7.49428,0.0,0.012763,-34.8239,7.49428,0.0,0.010163,-841.055,8.97592
383.0,0.383,0.0,0.08908,-35.4551,5.33641,0.0,0.012346,-35.455,5.33641,0.0,0.063114,-827.959,9.1977
384.0,0.384,0.0,0.013615,-35.8866,3.53665,0.0,0.013272,-35.8866,3.53665,0.0,0.014438,-815.086,9.28725
385.0,0.385,0.0,0.010861,-36.0554,2.14495,0.0,0.051296,-36.0553,2.14495,0.0,0.010006,-802.443,9.24155
386.0,0.386,0.0,0.006816,-35.911,1.19702,0.0,0.010125,-35.911,1.19702,0.0,0.01507,-790.033,9.06224
387.0,0.387,0.0,0.007714,-35.4176,0.713245,0.0,0.056133,-35.4176,0.713245,0.0,0.010378,-777.856,8.75546
388.0,0.388,0.0,0.009944,-34.5547,0.698199,0.0,0.011598,-34.5547,0.698198,0.0,0.013847,-765.904,8.33153
389.0,0.389,0.0,0.040297,-33.3178,1.14065,0.0,0.011959,-33.3178,1.14065,0.0,0.016286,-754.167,7.80445
390.0,0.39,0.0,0.016586,-31.7183,2.01414,0.0,0.011309,-31.7183,2.01413,0.0,0.011008,-742.63,7.19133
