step,time_sec,barrier_active_samples,penalty_active_samples,barrier_solver_time_sec,penalty_solver_time_sec,barrier_energy_main,penalty_energy_main,barrier_energy_sub0,penalty_energy_sub0
1653,1.653,4,317,0.012703,0.146059,-36.0155,-343.974,7.83682,173.498
1654,1.6540000000000001,4,320,0.017167,0.092108,-34.1726,-337.733,7.81485,177.308
1655,1.655,4,324,0.114831,0.20877,-32.3939,-331.47,7.81561,181.023
1656,1.6560000000000001,4,326,0.05398,0.083226,-30.6807,-325.195,7.83777,184.633
1657,1.657,4,329,0.078822,0.072213,-29.0343,-318.917,7.87974,188.128
1658,1.6580000000000001,4,332,0.013933,0.101484,-27.4564,-312.649,7.93969,191.5
1659,1.659,4,334,0.015571,0.252694,-25.9488,-306.4,8.01552,194.742
1660,1.6600000000000001,4,337,0.048886,0.049658,-24.5137,-300.181,8.10483,197.848
1661,1.661,4,338,0.033832,0.064124,-23.1535,-294.002,8.20491,200.812
1662,1.6620000000000001,4,340,0.016467,0.046404,-21.8709,-287.871,8.31276,203.63
1663,1.663,4,345,0.017703,0.275316,-20.6688,-281.8,8.42508,206.299
1664,1.6640000000000001,4,345,0.032046,0.068053,-19.5506,-275.795,8.53834,208.819
1665,1.665,4,346,0.028537,0.163148,-18.5197,-269.865,8.6489,211.19
1666,1.666,4,350,0.01001,0.058823,-17.5799,-264.018,8.75312,213.414
1667,1.667,4,352,0.014675,0.091595,-16.7347,-258.263,8.84754,215.492
1668,1.668,4,354,0.015139,0.100178,-15.9877,-252.605,8.92904,217.429
1669,1.669,4,356,0.00955,0.176263,-15.3418,-247.052,8.99504,219.23
1670,1.67,4,358,0.042151,0.071336,-14.7997,-241.61,9.04365,220.9
1671,1.671,4,358,0.010993,0.480942,-14.3632,-236.287,9.07379,222.445
1672,1.672,4,360,0.010152,0.061274,-14.0332,-231.087,9.0853,223.872
1673,1.673,4,360,0.010349,0.044635,-13.8099,-226.019,9.07895,225.188
1674,1.674,4,362,0.010484,0.049313,-13.6923,-221.089,9.05646,226.401
1675,1.675,4,365,0.043772,0.068987,-13.6785,-216.306,9.02042,227.521
1676,1.676,5,367,0.009718,0.174533,-13.7658,-211.674,8.97421,228.555
1677,1.677,5,368,0.010342,0.049783,-13.9506,-207.202,8.92191,229.512
1678,1.678,5,372,0.052527,0.099552,-14.2287,-202.894,8.86812,230.4
1679,1.679,5,373,0.010111,0.075383,-14.5952,-198.759,8.81774,231.226
1680,1.68,5,374,0.010475,0.066878,-15.045,-194.806,8.77581,232.0
1681,1.681,5,377,0.042492,0.040359,-15.5729,-191.042,8.74731,232.729
1682,1.682,5,377,0.010054,0.050572,-16.1737,-187.477,8.73702,233.422
1683,1.683,5,377,0.094576,1.617637,-16.8421,-184.12,8.74941,234.086
1684,1.684,5,379,0.014617,0.061356,-17.5736,-180.981,8.78844,234.726
1685,1.685,5,383,0.057064,0.221427,-18.3637,-178.07,8.85757,235.348
1686,1.686,5,383,0.041832,0.22395,-19.2087,-175.394,8.95959,235.957
1687,1.687,5,384,0.065833,0.226577,-20.1055,-172.962,9.09668,236.556
1688,1.688,5,386,0.085083,0.10684,-21.0515,-170.788,9.27032,237.151
1689,1.689,5,388,0.012719,0.100982,-22.045,-168.88,9.48135,237.745
1690,1.69,5,389,0.068319,0.187011,-23.0847,-167.245,9.73,238.34
1691,1.691,5,390,0.012762,0.201678,-24.1701,-165.894,10.0159,238.94
1692,1.692,5,392,0.017535,0.088801,-25.3011,-164.837,10.3383,239.546
1693,1.693,5,393,0.035326,0.040401,-26.4782,-164.08,10.6959,240.157
1694,1.694,5,395,0.017934,0.500626,-27.7022,-163.631,11.087,240.775
1695,1.695,6,396,0.012834,0.067599,-28.9743,-163.497,11.5099,241.397
1696,1.696,7,397,0.017974,0.214383,-30.296,-163.681,11.96,242.024
1697,1.697,8,398,0.122106,0.057737,-31.6645,-164.188,12.4354,242.654
1698,1.698,8,399,0.016251,0.049963,-33.0781,-165.026,12.9349,243.284
1699,1.699,9,399,0.025497,0.050608,-34.5341,-166.198,13.4593,243.914
1700,1.7,10,402,0.012443,0.214276,-36.0323,-167.708,14.0109,244.541
1701,1.701,11,402,0.016864,0.050135,-37.5739,-169.556,14.5917,245.162
1702,1.702,11,402,0.035313,0.310934,-39.1597,-171.744,15.2036,245.775
1703,1.703,12,403,0.01234,0.072652,-40.7917,-174.27,15.8468,246.373
1704,1.704,15,403,0.012285,0.046008,-42.4711,-177.132,16.5205,246.952
1705,1.705,16,403,0.036723,0.053529,-44.1975,-180.331,17.2226,247.504
1706,1.706,18,406,0.030635,0.210816,-45.9667,-183.87,17.9477,248.023
1707,1.707,18,406,0.012064,0.483961,-47.7696,-187.747,18.6936,248.501
1708,1.708,19,406,0.012452,0.047643,-49.6044,-191.957,19.4618,248.931
1709,1.709,20,407,0.042084,0.263243,-51.4743,-196.497,20.2546,249.303
1710,1.71,23,408,0.012601,0.456871,-53.3822,-201.369,21.0734,249.61
1711,1.711,24,409,0.017843,0.069634,-55.3262,-206.564,21.9167,249.841
1712,1.712,24,408,0.077336,0.067277,-57.2946,-212.084,22.7811,249.987
1713,1.713,24,409,0.014824,0.467914,-59.2856,-217.926,23.6637,250.04
1714,1.714,24,409,0.051313,0.063292,-61.309,-224.084,24.5646,249.99
1715,1.715,24,409,0.048411,0.05407,-63.3749,-230.559,25.4863,249.826
1716,1.716,24,409,0.016483,0.239389,-65.4872,-237.34,26.4317,249.539
1717,1.717,25,410,0.012444,0.081576,-67.6449,-244.428,27.4037,249.118
1718,1.718,25,411,0.014795,0.254405,-69.8445,-251.825,28.4045,248.555
1719,1.719,26,412,0.042766,0.051923,-72.0817,-259.522,29.4357,247.84
1720,1.72,26,412,0.014367,0.182982,-74.3514,-267.522,30.4993,246.967
1721,1.721,26,410,0.027416,0.054848,-76.6482,-275.815,31.5981,245.927
1722,1.722,27,410,0.045623,0.059643,-78.9654,-284.396,32.736,244.714
1723,1.723,27,410,0.023904,0.069322,-81.2959,-293.266,33.9187,243.322
1724,1.724,27,409,0.022224,0.308245,-83.6319,-302.419,35.1527,241.744
1725,1.725,28,408,0.033037,0.222809,-85.9655,-311.838,36.4458,239.973
1726,1.726,28,408,0.014994,0.288386,-88.2885,-321.528,37.8058,238.007
1727,1.727,29,407,0.014182,0.353905,-90.5932,-331.485,39.2399,235.844
1728,1.728,29,408,0.014398,0.081382,-92.8721,-341.704,40.7555,233.485
1729,1.729,29,409,0.014666,0.078656,-95.118,-352.177,42.3578,230.929
1730,1.73,29,407,0.047313,0.244571,-97.325,-362.886,44.0506,228.179
1731,1.731,29,406,0.034668,0.051961,-99.4878,-373.829,45.836,225.24
1732,1.732,30,407,0.013975,0.160343,-101.603,-385.003,47.7148,222.118
1733,1.733,31,406,0.022975,0.056442,-103.668,-396.393,49.6865,218.82
1734,1.734,32,405,0.014007,0.082519,-105.681,-407.999,51.7495,215.354
1735,1.735,32,402,0.015273,0.079981,-107.642,-419.814,53.9014,211.73
1736,1.736,32,402,0.101008,0.599248,-109.553,-431.816,56.138,207.957
1737,1.737,33,401,0.047371,0.13821,-111.415,-443.995,58.4535,204.046
1738,1.738,33,399,0.013567,0.331364,-113.233,-456.337,60.8414,200.008
1739,1.739,33,398,0.013269,0.136809,-115.01,-468.842,63.2946,195.857
1740,1.74,35,398,0.01448,0.103101,-116.752,-481.484,65.8048,191.606
1741,1.741,35,396,0.019086,0.084213,-118.465,-494.257,68.3635,187.27
1742,1.742,37,396,0.051545,0.08192,-120.155,-507.154,70.9629,182.862
1743,1.743,38,396,0.016539,0.242406,-121.827,-520.163,73.5938,178.396
1744,1.744,40,396,0.068495,0.058488,-123.488,-533.265,76.248,173.885
1745,1.745,42,394,0.017403,0.120423,-125.145,-546.451,78.9186,169.343
1746,1.746,43,394,0.033716,0.048474,-126.807,-559.704,81.599,164.783
1747,1.747,44,395,0.055693,0.068352,-128.477,-573.001,84.2824,160.217
1748,1.748,44,393,0.015472,0.686887,-130.164,-586.331,86.9655,155.656
1749,1.749,45,392,0.014335,0.21166,-131.867,-599.69,89.6391,151.111
1750,1.75,45,392,0.016263,0.071299,-133.595,-613.071,92.2961,146.593
1751,1.7510000000000001,44,391,0.033183,0.078761,-135.353,-626.463,94.9312,142.112
1752,1.752,45,391,0.013,0.825824,-137.144,-639.838,97.5402,137.676
1753,1.7530000000000001,45,390,0.016749,0.071865,-138.972,-653.191,100.12,133.292
1754,1.754,48,390,0.01378,0.325535,-140.838,-666.516,102.666,128.967
1755,1.7550000000000001,48,386,0.030436,0.079812,-142.744,-679.796,105.177,124.708
1756,1.756,49,386,0.012506,0.139451,-144.692,-693.025,107.652,120.518
1757,1.7570000000000001,50,385,0.013103,0.05319,-146.683,-706.178,110.087,116.402
1758,1.758,50,386,0.014128,0.259516,-148.716,-719.256,112.482,112.363
1759,1.7590000000000001,50,386,0.013378,0.085404,-150.793,-732.233,114.836,108.403
1760,1.76,51,385,0.017631,0.259782,-152.913,-745.101,117.148,104.525
1761,1.7610000000000001,51,382,0.038642,0.726562,-155.077,-757.865,119.415,100.729
1762,1.762,51,380,0.064008,0.160979,-157.286,-770.499,121.636,97.017
1763,1.7630000000000001,53,378,0.01418,0.133474,-159.54,-782.999,123.808,93.389
1764,1.764,53,376,0.021621,0.092454,-161.842,-795.356,125.928,89.846
1765,1.7650000000000001,53,371,0.013937,0.149034,-164.194,-807.556,127.993,86.3884
1766,1.766,54,370,0.017965,0.096453,-166.598,-819.588,129.999,83.0158
1767,1.7670000000000001,54,367,0.013337,0.237547,-169.059,-831.446,131.94,79.7273
1768,1.768,56,365,0.035792,0.199419,-171.58,-843.116,133.812,76.5224
1769,1.7690000000000001,57,363,0.01452,0.50382,-174.165,-854.598,135.61,73.4006
1770,1.77,57,359,0.090959,0.044383,-176.821,-865.876,137.327,70.3618
1771,1.7710000000000001,60,357,0.013914,0.068861,-179.552,-876.946,138.957,67.4048
1772,1.772,60,352,0.015556,0.099812,-182.363,-887.794,140.494,64.5291
1773,1.7730000000000001,61,349,0.014073,0.109579,-185.227,-898.418,141.932,61.7336
1774,1.774,62,349,0.013359,0.165104,-188.152,-908.807,143.275,59.0173
1775,1.7750000000000001,61,347,0.039838,0.087173,-191.152,-918.953,144.526,56.3788
1776,1.776,62,345,0.013258,0.056572,-194.238,-928.846,145.688,53.817
1777,1.7770000000000001,69,340,0.02199,0.061774,-197.415,-938.484,146.756,51.3312
1778,1.778,72,337,0.018805,0.04753,-200.681,-947.851,147.722,48.9204
1779,1.7790000000000001,73,332,0.234635,0.279037,-203.98,-956.944,148.589,46.5833
1780,1.78,74,330,0.015933,0.062902,-207.26,-965.752,149.372,44.3182
1781,1.7810000000000001,75,327,0.014181,0.049812,-210.565,-974.273,150.097,42.1231
1782,1.782,78,322,0.013916,0.104188,-213.927,-982.497,150.782,39.9961
1783,1.7830000000000001,80,320,0.046638,0.044503,-217.336,-990.41,151.425,37.9351
1784,1.784,82,320,0.049837,0.193783,-220.74,-998.015,152.014,35.9374
1785,1.7850000000000001,83,316,0.013245,0.254673,-224.082,-1005.3,152.556,34.0003
1786,1.786,86,314,0.013375,0.047216,-227.376,-1012.26,153.081,32.121
1787,1.7870000000000001,87,311,0.016598,0.046,-230.659,-1018.9,153.611,30.2969
1788,1.788,88,308,0.026104,0.100818,-233.945,-1025.21,154.153,28.5259
1789,1.7890000000000001,88,307,0.029022,0.039184,-237.223,-1031.18,154.7,26.8064
1790,1.79,90,304,0.036848,0.041878,-240.478,-1036.81,155.248,25.137
1791,1.7910000000000001,93,298,0.017437,0.051159,-243.684,-1042.1,155.792,23.5172
1792,1.792,99,296,0.018102,0.093038,-246.844,-1047.04,156.331,21.9472
1793,1.793,101,290,0.015681,0.045514,-249.914,-1051.64,156.869,20.4277
1794,1.794,104,284,0.014957,0.428186,-252.867,-1055.91,157.424,18.9597
1795,1.795,105,280,0.021247,0.199222,-255.704,-1059.83,158.023,17.5442
1796,1.796,111,275,0.013951,0.049114,-258.438,-1063.42,158.688,16.182
1797,1.797,113,271,0.018964,0.035598,-261.067,-1066.68,159.442,14.8741
1798,1.798,116,263,0.029456,0.041656,-263.558,-1069.62,160.292,13.6221
1799,1.799,121,261,0.013017,0.0506,-265.881,-1072.24,161.253,12.4276
1800,1.8,123,254,0.01429,0.061304,-267.985,-1074.55,162.334,11.2922
1801,1.801,126,246,0.014324,0.031404,-269.737,-1076.55,163.578,10.2173
1802,1.802,126,248,0.030477,0.220071,-271.112,-1078.24,165.062,9.20445
1803,1.803,130,241,0.012721,0.033192,-272.145,-1079.64,166.842,8.25534
1804,1.804,129,237,0.03835,0.190103,-272.709,-1080.75,168.898,7.37182
1805,1.805,130,233,0.021809,0.029804,-272.587,-1081.58,171.226,6.55546
1806,1.806,132,231,0.036475,0.121524,-272.018,-1082.13,173.865,5.80775
1807,1.807,133,223,0.043004,0.315009,-271.191,-1082.41,176.809,5.12986
1808,1.808,134,225,0.013143,0.032684,-270.129,-1082.42,180.004,4.52297
1809,1.809,133,225,0.052753,0.233169,-268.822,-1082.17,183.39,3.98746
1810,1.81,133,221,0.013089,0.038998,-267.267,-1081.67,186.925,3.52325
1811,1.811,136,218,0.028932,0.449528,-265.485,-1080.92,190.571,3.12998
1812,1.812,135,220,0.013194,0.03368,-263.495,-1079.93,194.309,2.80657
1813,1.813,134,214,0.031114,0.043974,-261.307,-1078.7,198.113,2.55164
1814,1.814,135,213,0.051672,0.03391,-258.944,-1077.24,201.963,2.36331
1815,1.815,137,208,0.012534,0.241775,-256.417,-1075.56,205.852,2.23929
1816,1.816,136,212,0.012447,0.156255,-253.734,-1073.66,209.782,2.17683
1817,1.817,136,210,0.014278,0.087987,-250.898,-1071.56,213.762,2.17272
1818,1.818,137,206,0.015493,0.053802,-247.912,-1069.25,217.801,2.22338
1819,1.819,138,203,0.013071,0.197432,-244.769,-1066.75,221.92,2.32482
1820,1.82,138,202,0.048772,0.044212,-241.451,-1064.07,226.115,2.47279
1821,1.821,138,196,0.055032,0.036067,-237.961,-1061.22,230.388,2.66286
1822,1.822,138,197,0.064844,0.2465,-234.287,-1058.21,234.743,2.89071
1823,1.823,138,192,0.069686,0.116401,-230.425,-1055.07,239.184,3.15206
1824,1.824,137,195,0.013537,0.04719,-226.369,-1051.8,243.706,3.44302
1825,1.825,137,190,0.012884,0.216051,-222.119,-1048.41,248.305,3.75998
1826,1.826,137,186,0.01454,0.028638,-217.68,-1044.92,252.971,4.09973
1827,1.827,136,182,0.064673,0.029803,-213.057,-1041.33,257.694,4.4594
1828,1.828,134,183,0.012853,0.042506,-208.262,-1037.66,262.458,4.83663
1829,1.829,133,180,0.012828,0.184824,-203.31,-1033.91,267.246,5.22916
1830,1.83,133,181,0.012515,0.230789,-198.22,-1030.1,272.035,5.63495
1831,1.831,132,183,0.013039,0.221633,-193.015,-1026.23,276.798,6.05203
1832,1.832,131,183,0.038367,0.030755,-187.72,-1022.31,281.509,6.47907
1833,1.833,133,183,0.016119,0.026378,-182.362,-1018.33,286.144,6.91563
1834,1.834,134,182,0.032587,0.038892,-176.967,-1014.31,290.676,7.36154
1835,1.835,134,182,0.126902,0.262538,-171.563,-1010.24,295.079,7.81735
1836,1.836,136,183,0.012765,0.056476,-166.176,-1006.12,299.331,8.28433
1837,1.837,136,183,0.013004,0.250543,-160.825,-1001.96,303.412,8.7649
1838,1.838,136,184,0.015085,0.040244,-155.533,-997.75,307.305,9.26143
1839,1.839,135,188,0.07824,0.232261,-150.316,-993.491,310.995,9.77643
1840,1.84,136,189,0.014977,0.067281,-145.191,-989.181,314.467,10.3132
1841,1.841,134,191,0.014148,0.052752,-140.175,-984.812,317.704,10.8749
1842,1.842,129,192,0.014877,0.064604,-135.284,-980.377,320.689,11.4656
1843,1.843,127,196,0.220132,0.096693,-130.535,-975.872,323.404,12.0886
1844,1.844,124,198,0.059103,0.054682,-125.948,-971.292,325.827,12.7479
1845,1.845,123,202,0.017012,0.19626,-121.543,-966.631,327.937,13.4461
1846,1.846,121,203,0.086473,0.135325,-117.344,-961.886,329.711,14.1862
1847,1.847,118,208,0.039239,0.10156,-113.372,-957.048,331.127,14.9698
1848,1.848,116,210,0.020628,0.049618,-109.652,-952.115,332.165,15.7989
1849,1.849,116,214,0.014975,0.216759,-106.206,-947.08,332.805,16.6741
1850,1.85,112,215,0.013659,0.041328,-103.052,-941.935,333.03,17.5954
1851,1.851,112,219,0.068651,0.040071,-100.213,-936.682,332.824,18.5612
1852,1.852,110,221,0.020316,0.040695,-97.7039,-931.319,332.178,19.5697
1853,1.853,109,222,0.014325,0.042017,-95.5384,-925.843,331.088,20.6182
1854,1.854,108,225,0.052828,0.219703,-93.723,-920.254,329.556,21.7024
1855,1.855,108,229,0.020494,0.045071,-92.2592,-914.553,327.588,22.8191
1856,1.856,107,231,0.013668,0.046081,-91.1427,-908.737,325.197,23.9633
1857,1.857,105,234,0.060341,0.082045,-90.3647,-902.809,322.398,25.1298
1858,1.858,104,235,0.018631,0.050579,-89.9118,-896.768,319.213,26.3133
1859,1.859,104,235,0.092542,0.048753,-89.7651,-890.622,315.664,27.5087
1860,1.86,103,237,0.030718,0.2483,-89.9046,-884.37,311.776,28.7105
1861,1.861,103,238,0.03279,0.044801,-90.3073,-878.021,307.577,29.9133
1862,1.862,103,240,0.019422,0.103709,-90.9493,-871.58,303.093,31.1122
1863,1.863,101,241,0.013762,0.360173,-91.8044,-865.054,298.358,32.3038
1864,1.864,100,241,0.013182,0.053137,-92.8438,-858.443,293.395,33.4848
1865,1.865,98,241,0.0123,0.047427,-94.0463,-851.749,288.229,34.6527
1866,1.866,95,241,0.014957,0.072775,-95.3881,-844.98,282.884,35.8053
1867,1.867,93,243,0.016239,0.04189,-96.8475,-838.137,277.38,36.9412
1868,1.868,92,244,0.059026,0.090868,-98.4043,-831.231,271.739,38.0605
1869,1.869,90,246,0.014221,0.085201,-100.041,-824.259,265.975,39.1633
1870,1.87,87,247,0.046811,0.133704,-101.744,-817.229,260.102,40.2504
1871,1.871,87,247,0.068684,0.043666,-103.503,-810.143,254.127,41.3242
1872,1.872,86,248,0.072369,0.220949,-105.31,-803.0,248.056,42.3875
1873,1.873,81,250,0.013982,0.054792,-107.164,-795.801,241.89,43.443
1874,1.874,76,251,0.025406,0.0416,-109.069,-788.553,235.629,44.4949
1875,1.875,74,252,0.064855,0.047274,-111.028,-781.251,229.273,45.5472
1876,1.8760000000000001,72,253,0.030863,0.042353,-113.045,-773.902,222.826,46.6035
1877,1.877,69,254,0.043902,0.149834,-115.118,-766.507,216.291,47.6688
1878,1.8780000000000001,68,254,0.020203,0.04937,-117.244,-759.066,209.676,48.7473
1879,1.879,68,256,0.016435,0.213213,-119.42,-751.581,202.99,49.8434
1880,1.8800000000000001,68,260,0.017735,0.040507,-121.637,-744.05,196.242,50.9621
1881,1.881,67,260,0.040038,0.038776,-123.888,-736.475,189.446,52.1087
1882,1.8820000000000001,64,261,0.012756,0.119322,-126.164,-728.859,182.613,53.2869
1883,1.883,62,264,0.015335,0.223936,-128.454,-721.197,175.757,54.5
1884,1.8840000000000001,61,265,0.01305,0.123966,-130.749,-713.492,168.893,55.7526
1885,1.885,57,267,0.013052,0.064716,-133.037,-705.746,162.035,57.0472
1886,1.8860000000000001,54,267,0.017372,0.068198,-135.306,-697.964,155.198,58.3869
1887,1.887,52,270,0.020995,0.096851,-137.543,-690.149,148.4,59.7735
1888,1.8880000000000001,52,271,0.015234,0.286559,-139.736,-682.302,141.657,61.2092
1889,1.889,50,273,0.013669,0.061946,-141.87,-674.428,134.987,62.6946
1890,1.8900000000000001,50,274,0.020842,0.073343,-143.928,-666.529,128.411,64.2285
1891,1.891,49,274,0.049658,0.134441,-145.894,-658.61,121.946,65.8093
1892,1.8920000000000001,48,276,0.032648,0.16312,-147.752,-650.67,115.615,67.4348
1893,1.893,48,277,0.01896,0.04583,-149.481,-642.717,109.432,69.1029
1894,1.8940000000000001,48,278,0.090948,0.112485,-151.07,-634.758,103.413,70.8113
1895,1.895,47,280,0.056477,0.045795,-152.504,-626.795,97.574,72.5572
1896,1.8960000000000001,47,280,0.112882,0.136349,-153.768,-618.832,91.9281,74.3384
1897,1.897,46,281,0.01295,0.048381,-154.853,-610.873,86.487,76.1519
1898,1.8980000000000001,45,282,0.012573,0.248343,-155.747,-602.926,81.2601,77.9942
1899,1.899,45,283,0.163453,0.507386,-156.443,-594.993,76.2543,79.8615
1900,1.9000000000000001,44,283,0.078905,0.199954,-156.936,-587.082,71.475,81.7503
1901,1.901,43,285,0.055108,0.136131,-157.222,-579.194,66.925,83.6568
1902,1.9020000000000001,41,285,0.08406,0.039475,-157.302,-571.333,62.6051,85.5776
1903,1.903,39,285,0.11352,0.036105,-157.178,-563.501,58.5137,87.5081
1904,1.9040000000000001,37,285,0.012363,0.071738,-156.853,-555.704,54.6474,89.4441
1905,1.905,35,284,0.016334,0.053262,-156.334,-547.94,51.001,91.3822
1906,1.9060000000000001,34,284,0.036476,0.28521,-155.63,-540.218,47.5684,93.3191
1907,1.907,31,285,0.057655,0.05088,-154.75,-532.541,44.3424,95.2519
1908,1.9080000000000001,31,284,0.015214,0.042299,-153.704,-524.91,41.3149,97.1777
1909,1.909,30,284,0.013259,0.096001,-152.504,-517.329,38.4787,99.0933
1910,1.9100000000000001,28,284,0.017135,0.052156,-151.16,-509.797,35.8276,100.996
1911,1.911,25,285,0.033553,0.387538,-149.683,-502.311,33.3551,102.881
1912,1.9120000000000001,25,285,0.056519,0.237059,-148.083,-494.877,31.0543,104.747
1913,1.913,25,285,0.096511,0.05973,-146.367,-487.492,28.9189,106.59
1914,1.9140000000000001,24,285,0.013186,0.062956,-144.545,-480.16,26.9437,108.405
1915,1.915,22,285,0.016568,0.071801,-142.624,-472.889,25.1232,110.19
1916,1.9160000000000001,22,286,0.013721,0.068314,-140.611,-465.68,23.4504,111.942
1917,1.917,20,285,0.012374,0.145932,-138.515,-458.533,21.9174,113.657
1918,1.9180000000000001,18,285,0.041188,0.278394,-136.345,-451.449,20.5161,115.332
1919,1.919,16,285,0.012456,0.474879,-134.112,-444.433,19.2373,116.962
1920,1.92,16,285,0.050743,0.297948,-131.826,-437.484,18.0723,118.544
1921,1.921,15,286,0.013145,0.167488,-129.497,-430.605,17.0129,120.075
1922,1.922,14,286,0.012334,0.213701,-127.135,-423.801,16.0505,121.552
1923,1.923,14,285,0.034174,0.173673,-124.752,-417.072,15.1764,122.971
1924,1.924,12,286,0.015524,0.043734,-122.357,-410.422,14.3827,124.328
1925,1.925,11,286,0.034583,0.042586,-119.96,-403.852,13.6604,125.619
1926,1.926,11,286,0.01253,0.044889,-117.572,-397.362,13.0005,126.844
1927,1.927,10,287,0.102267,0.219218,-115.2,-390.956,12.3944,127.999
1928,1.928,8,287,0.012346,0.060154,-112.856,-384.637,11.8333,129.083
1929,1.929,6,287,0.014402,0.200505,-110.551,-378.407,11.3098,130.091
1930,1.93,7,287,0.03424,0.138316,-108.294,-372.269,10.8168,131.021
1931,1.931,7,287,0.043477,0.309686,-106.094,-366.225,10.3483,131.87
1932,1.932,7,287,0.012095,0.048661,-103.954,-360.278,9.89965,132.638
1933,1.933,7,287,0.012789,0.12254,-101.88,-354.427,9.46714,133.322
1934,1.934,6,287,0.01214,0.065084,-99.8767,-348.675,9.04793,133.923
1935,1.935,5,287,0.035943,0.120274,-97.9473,-343.024,8.63911,134.443
1936,1.936,5,287,0.011864,0.05698,-96.0954,-337.477,8.23818,134.881
1937,1.937,5,287,0.012177,0.055797,-94.3231,-332.034,7.84365,135.24
1938,1.938,5,288,0.049443,0.147453,-92.631,-326.695,7.45521,135.522
1939,1.939,5,289,0.011918,0.087094,-91.0191,-321.463,7.07347,135.728
1940,1.94,5,289,0.020809,0.292452,-89.4869,-316.335,6.69956,135.863
1941,1.941,5,288,0.076078,0.137839,-88.0338,-311.314,6.33489,135.929
1942,1.942,5,288,0.079159,0.504181,-86.6593,-306.399,5.98112,135.929
1943,1.943,3,290,0.01414,0.180965,-85.3634,-301.59,5.63956,135.867
1944,1.944,3,290,0.05708,0.239166,-84.1467,-296.885,5.31197,135.749
1945,1.945,3,289,0.062504,0.125938,-83.0068,-292.287,5.00077,135.579
1946,1.946,3,289,0.015267,0.169644,-81.9406,-287.793,4.7089,135.364
1947,1.947,3,290,0.011969,0.045424,-80.9448,-283.4,4.43926,135.11
1948,1.948,3,291,0.011118,0.274697,-80.0164,-279.111,4.19418,134.822
1949,1.949,4,291,0.011296,0.048137,-79.1531,-274.924,3.97517,134.506
1950,1.95,4,291,0.011192,0.049849,-78.3534,-270.836,3.78294,134.166
1951,1.951,4,290,0.010976,0.049418,-77.6166,-266.847,3.61755,133.807
1952,1.952,4,291,0.058579,0.254996,-76.9427,-262.954,3.47851,133.435
1953,1.953,4,291,0.010496,0.33629,-76.3323,-259.163,3.36502,133.054
1954,1.954,3,291,0.060544,0.555904,-75.7862,-255.475,3.27608,132.672
1955,1.955,3,293,0.247231,0.047532,-75.3054,-251.888,3.21052,132.295
1956,1.956,3,293,0.009488,0.349282,-74.8911,-248.402,3.1672,131.927
1957,1.957,3,294,0.026256,0.51027,-74.5441,-245.017,3.14513,131.574
1958,1.958,3,294,0.084109,0.244605,-74.2653,-241.732,3.1435,131.238
1959,1.959,3,292,0.013096,0.06957,-74.0554,-238.545,3.16174,130.922
1960,1.96,3,291,0.027103,0.636695,-73.9147,-235.458,3.19947,130.628
1961,1.961,3,290,0.084242,0.049856,-73.8435,-232.47,3.25653,130.357
1962,1.962,3,289,0.010176,0.037733,-73.842,-229.582,3.33292,130.11
1963,1.963,3,288,0.00958,0.042163,-73.9098,-226.79,3.43027,129.887
1964,1.964,3,288,0.010438,0.186594,-74.0446,-224.096,3.5494,129.688
1965,1.965,4,287,0.072428,0.062952,-74.2484,-221.502,3.68985,129.514
1966,1.966,4,287,0.011318,0.041553,-74.5206,-219.004,3.85122,129.363
1967,1.967,4,287,0.010346,0.051058,-74.8608,-216.602,4.03307,129.232
1968,1.968,4,286,0.05008,0.063376,-75.2686,-214.294,4.23531,129.122
1969,1.969,4,286,0.03658,0.143498,-75.7441,-212.083,4.45791,129.029
1970,1.97,4,284,0.011055,0.095662,-76.2872,-209.964,4.70058,128.952
1971,1.971,4,284,0.052512,0.709135,-76.8986,-207.935,4.96256,128.887
1972,1.972,4,282,0.026735,0.876496,-77.579,-205.997,5.24265,128.833
1973,1.973,4,281,0.025927,0.110065,-78.3292,-204.149,5.53938,128.786
1974,1.974,5,280,0.054162,0.068408,-79.1504,-202.388,5.85116,128.745
1975,1.975,5,280,0.054066,0.095154,-80.0439,-200.712,6.17673,128.706
1976,1.976,5,279,0.0432,0.057182,-81.0106,-199.118,6.51519,128.667
1977,1.977,5,278,0.036033,0.056148,-82.0514,-197.604,6.86585,128.623
1978,1.978,6,277,0.035898,0.482259,-83.1666,-196.168,7.22838,128.571
1979,1.979,7,276,0.044466,0.082786,-84.3562,-194.809,7.60332,128.509
1980,1.98,8,274,0.020259,0.0958,-85.6191,-193.523,7.99166,128.433
1981,1.981,8,274,0.023001,0.292482,-86.9531,-192.308,8.39472,128.338
1982,1.982,8,273,0.068426,0.362825,-88.355,-191.162,8.8148,128.222
1983,1.983,9,272,0.024323,0.785528,-89.8211,-190.08,9.2556,128.081
1984,1.984,9,271,0.016542,0.359293,-91.3474,-189.06,9.72291,127.912
1985,1.985,9,270,0.034858,0.897513,-92.9294,-188.102,10.2226,127.712
1986,1.986,9,270,0.017177,0.123536,-94.562,-187.201,10.7604,127.477
1987,1.987,12,270,0.07675,0.08328,-96.2395,-186.357,11.3418,127.206
1988,1.988,16,270,0.069788,0.055225,-97.9549,-185.566,11.9654,126.893
1989,1.989,16,268,0.051117,0.834124,-99.6781,-184.827,12.6366,126.536
